go_id	go_term	cluster_id	UMAP_1	UMAP_2	gene_symbol	species	rat_symbol	tox_evidence	tox_papers	tox_organs
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Chek1	rat	Chek1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	CHEK2	rat | human	Chek2			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Cit	rat	Cit			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Dbx2	rat	Dbx2			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	DNM2	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	ENSA	rat | human	Ensa			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	FBXL15	rat | human	Fbxl15			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	FBXL7	rat | human	Fbxl7			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	FOXM1	rat | human	Foxm1	single	1	liver
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Gadd45a	rat	Gadd45a			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Kat14	rat	Kat14			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	KDM8	rat | human	Kdm8			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	KHDRBS1	rat | human	Khdrbs1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	LATS1	rat | human	Lats1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	LCMT1	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	MASTL	rat | human	Mastl			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	MELK	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	NEK2	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Nek2l1	rat	Nek2l1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	NES	rat | human	Nes			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	PKMYT1	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	PLCB1	rat | human	Plcb1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	PLK1	rat | human	Plk1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	PLK3	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Ppm1d	rat	Ppm1d			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	PPME1	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Skp2	rat	Skp2			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	TAF2	rat | human	Taf2			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	TPD52L1	rat | human	Tpd52l1			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	UBE2A	rat | human	Ube2a			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	USH1C	rat | human	Ush1c			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	USP22	rat | human	Usp22			
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	WEE1	human				
GO:0000086	G2/M transition of mitotic cell cycle	-1	5.324319	6.222302	Wnt10b	rat	Wnt10b			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Abcc9	rat	Abcc9			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Adra2b	rat	Adra2b			
GO:0000165	MAPK cascade	1	4.271042	6.843135	AKAP13	rat | human	Akap13			
GO:0000165	MAPK cascade	1	4.271042	6.843135	ARAF	rat | human	Araf			
GO:0000165	MAPK cascade	1	4.271042	6.843135	ATF2	rat | human	Atf2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Blvra	rat	Blvra			
GO:0000165	MAPK cascade	1	4.271042	6.843135	BRAF	rat | human	Braf			
GO:0000165	MAPK cascade	1	4.271042	6.843135	BRAP	rat | human	Brap			
GO:0000165	MAPK cascade	1	4.271042	6.843135	CAMKK2	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	CCL3	rat | human	Ccl3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	CCR5	rat | human	Ccr5			
GO:0000165	MAPK cascade	1	4.271042	6.843135	DUSP19	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	DUSP5	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	DUSP6	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	DUSP7	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	DUSP9	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	EDN1	rat | human	Edn1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	EGFR	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	ENSRNOG00000067941	rat	ENSRNOG00000067941			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Epgn	rat	Epgn			
GO:0000165	MAPK cascade	1	4.271042	6.843135	FGF13	rat | human	Fgf13			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Fgf23	rat	Fgf23			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Fgf8	rat	Fgf8			
GO:0000165	MAPK cascade	1	4.271042	6.843135	FGFR1	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	FGFR3	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	HRAS	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	HSF1	rat | human	Hsf1	single	1	
GO:0000165	MAPK cascade	1	4.271042	6.843135	IL31RA	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	IQGAP1	rat | human	Iqgap1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Itpkb	rat	Itpkb			
GO:0000165	MAPK cascade	1	4.271042	6.843135	KRAS	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	KSR1	rat | human	Ksr1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	KSR2	rat | human	Ksr2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	LRRK2	rat | human	Lrrk2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K1	rat | human	Map2k1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K2	rat | human	Map2k2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K3	rat | human	Map2k3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K4	rat | human	Map2k4			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K5	rat | human	Map2k5			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP2K6	rat | human	Map2k6			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K1	rat | human	Map3k1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Map3k10	rat	Map3k10			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K11	rat | human	Map3k11			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K14	rat | human	Map3k14			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K15	rat | human	Map3k15			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K19	rat | human	Map3k19			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K2	rat | human	Map3k2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K20	rat | human	Map3k20			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K21	rat | human	Map3k21			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K3	rat | human	Map3k3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K4	rat | human	Map3k4			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K5	rat | human	Map3k5			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K6	rat | human	Map3k6			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K7	rat | human	Map3k7			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K8	rat | human	Map3k8	single	1	heart
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP3K9	rat | human	Map3k9			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Map4k2	rat	Map4k2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Map4k3	rat	Map4k3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP4K4	rat | human	Map4k4			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAP4K5	rat | human	Map4k5			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK1	rat | human	Mapk1	consensus	3	heart | lung
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK10	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK11	rat | human	Mapk11			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK12	rat | human	Mapk12			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK13	rat | human	Mapk13			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK14	rat | human	Mapk14			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK15	rat | human	Mapk15			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK3	rat | human	Mapk3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK4	rat | human	Mapk4			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK6	rat | human	Mapk6			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK7	rat | human	Mapk7			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK8	rat | human	Mapk8	moderate	2	liver
GO:0000165	MAPK cascade	1	4.271042	6.843135	Mapk8ip2	rat	Mapk8ip2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK8IP3	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPK9	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPKAPK2	rat | human	Mapkapk2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPKAPK3	rat | human	Mapkapk3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MAPKAPK5	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	MEF2C	rat | human	Mef2c			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Men1	rat	Men1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MINK1	rat | human	Mink1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MOS	rat | human	Mos			
GO:0000165	MAPK cascade	1	4.271042	6.843135	MYC	rat | human	Myc	single	1	liver
GO:0000165	MAPK cascade	1	4.271042	6.843135	NF1	rat | human	Nf1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	NFKB1	rat | human	Nfkb1	consensus	7	brain | heart | kidney | liver
GO:0000165	MAPK cascade	1	4.271042	6.843135	NLK	rat | human	Nlk			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Nlkl1	rat	Nlkl1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Nphs1	rat	Nphs1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Nppb	rat	Nppb			
GO:0000165	MAPK cascade	1	4.271042	6.843135	NPR2	rat | human	Npr2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	NRAS	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	Nrg1	rat	Nrg1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	NRTN	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	PABPN1	rat | human	Pabpn1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Pak1	rat	Pak1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	PAK3	rat | human	Pak3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	PBK	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	PEA15	rat | human	Pea15			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Pebp1	rat	Pebp1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	PLVAP	rat | human	Plvap			
GO:0000165	MAPK cascade	1	4.271042	6.843135	POU4F2	rat | human	Pou4f2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Ppm1l	rat	Ppm1l			
GO:0000165	MAPK cascade	1	4.271042	6.843135	PPP1CB	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	PPP1CC	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	PPP5C	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	Ptk2	rat	Ptk2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Ptk2b	rat	Ptk2b			
GO:0000165	MAPK cascade	1	4.271042	6.843135	PTPN3	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	PTPN7	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	Pxn	rat	Pxn			
GO:0000165	MAPK cascade	1	4.271042	6.843135	RAF1	rat | human	Raf1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	RAPGEF2	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	RASGRP3	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	RBX1	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	RCE1	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	Ret	rat	Ret			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Rhbdd3	rat	Rhbdd3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	RIPK1	rat | human	Ripk1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	RIPK2	rat | human	Ripk2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SBK2	rat | human	Sbk2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SCG2	rat | human	Scg2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SH3RF1	rat | human	Sh3rf1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SHANK3	rat | human	Shank3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Slc11a1	rat	Slc11a1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Smad1	rat	Smad1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SMAD3	rat | human	Smad3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	SPAG9	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	STUB1	rat | human	Stub1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	Taok2	rat	Taok2			
GO:0000165	MAPK cascade	1	4.271042	6.843135	TAOK3	rat | human	Taok3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	TLR3	rat | human	Tlr3			
GO:0000165	MAPK cascade	1	4.271042	6.843135	TLR7	rat | human	Tlr7			
GO:0000165	MAPK cascade	1	4.271042	6.843135	TNIK	rat | human	Tnik			
GO:0000165	MAPK cascade	1	4.271042	6.843135	USP17L2	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	YWHAE	rat | human	Ywhae			
GO:0000165	MAPK cascade	1	4.271042	6.843135	ZDHHC9	human				
GO:0000165	MAPK cascade	1	4.271042	6.843135	ZFP36	rat | human	Zfp36			
GO:0000165	MAPK cascade	1	4.271042	6.843135	ZFP36L1	rat | human	Zfp36l1			
GO:0000165	MAPK cascade	1	4.271042	6.843135	ZFP36L2	rat | human	Zfp36l2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	A0ABJ7H351	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	AMBRA1	rat | human	Ambra1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	AMFR	rat | human	Amfr			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	ARIH2	rat | human	Arih2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Ark2c	rat	Ark2c			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Asb17	rat	Asb17			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Asb2	rat	Asb2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Axin1	rat	Axin1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	BCL2	rat | human	Bcl2	consensus	11	brain | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	BFAR	rat | human	Bfar			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	BIRC2	rat | human	Birc2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	BLMH	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	BTRC	rat | human	Btrc			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	C10orf90	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	C1h10orf90	rat	C1h10orf90			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CBFB	rat | human	Cbfb			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CBL	rat | human	Cbl			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CDC34	rat | human	Cdc34			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Cdkn2a	rat	Cdkn2a			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Chfr	rat	Chfr			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CTNNB1	rat | human	Ctnnb1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CUL3	rat | human	Cul3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	CUL4B	rat | human	Cul4b			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Cul5	rat	Cul5			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DAW1	rat | human	Daw1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DCAF15	rat | human	Dcaf15			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DDA1	rat | human	Dda1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DDB2	rat | human	Ddb2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DTL	rat | human	Dtl			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	DZIP3	rat | human	Dzip3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	ERCC8	rat | human	Ercc8			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXL17	rat | human	Fbxl17			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXL7	rat | human	Fbxl7			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXO22	rat | human	Fbxo22			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXO28	rat | human	Fbxo28			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXO4	rat | human	Fbxo4			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	FBXW11	rat | human	Fbxw11			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	G2e3	rat	G2e3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Hdac6	rat	Hdac6			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Hectd1	rat	Hectd1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	HECTD2	rat | human	Hectd2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	HLTF	rat | human	Hltf			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	HUWE1	rat | human	Huwe1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	IRF2BP1	rat | human	Irf2bp1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Itch	rat	Itch			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Jade2	rat	Jade2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	KBTBD2	rat | human	Kbtbd2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	KLHL3	rat | human	Klhl3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	KLHL42	rat | human	Klhl42			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	LNPEP	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	LOC120099227	rat	LOC120099227			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	LRSAM1	rat | human	Lrsam1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Map3k1	rat	Map3k1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MARCHF1	rat | human	Marchf1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MARCHF5	rat | human	Marchf5			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MARCHF8	rat | human	Marchf8			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MDM2	human		moderate	2	kidney
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Mgrn1	rat	Mgrn1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MKRN1	rat | human	Mkrn1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MKRN2	rat | human	Mkrn2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MKRN3	rat | human	Mkrn3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MKRN4P	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	MUL1	rat | human	Mul1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	Nfe2l1	rat	Nfe2l1	consensus	4	heart | liver
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	NHLRC1	rat | human	Nhlrc1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	NHLRC3	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	NPEPPS	human				
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	NQO1	rat | human	Nqo1	consensus	6	fibroblasts | kidney | liver
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	PELI1	rat | human	Peli1			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	PELI2	rat | human	Peli2			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	PELI3	rat | human	Peli3			
GO:0000209	protein polyubiquitination	24	6.944974	2.663196	PEX10	rat | human	Pex10			
